Original Url,Address,Content Type,Status Code,Status,Indexability,Indexability Status,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Description 2,Meta Description 2 Length,Meta Description 2 Pixel Width,Meta Keywords 1,Meta Keywords 1 Length,Meta Keywords 2,Meta Keywords 2 Length,H1-1,H1-1 Length,H2-1,H2-1 Length,H2-2,H2-2 Length,Meta Robots 1,X-Robots-Tag 1,Meta Refresh 1,Canonical Link Element 1,"rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1",amphtml Link Element,Size (bytes),Transferred (bytes),Word Count,Sentence Count,Average Words Per Sentence,Flesch Reading Ease Score,Readability,Text Ratio,Crawl Depth,Folder Depth,Link Score,Inlinks,Unique Inlinks,Unique JS Inlinks,% of Total,Outlinks,Unique Outlinks,Unique JS Outlinks,External Outlinks,Unique External Outlinks,Unique External JS Outlinks,Closest Similarity Match,No. Near Duplicates,Spelling Errors,Grammar Errors,Hash,Response Time,Last Modified,Expected URL,Redirect Type,Cookies,HTTP Version,URL Encoded Address,Crawl Timestamp
https://www.californiapsychics.com/horoscope/sagittarius-weekly-love-horoscope/,https://www.californiapsychics.com/horoscope/sagittarius-weekly-love-horoscope/,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,280,280,0,,,,,0,0,2,,98,24,0,12.24,0,0,0,0,0,0,,,,,,0.103,,https://www.californiapsychics.com/horoscope/sagittarius-love-horoscope/,HTTP Redirect,,1.1,https://www.californiapsychics.com/horoscope/sagittarius-weekly-love-horoscope/,2025-07-21 15:19:06
https://www.californiapsychics.com/horoscope/leo-weekly-love-horoscope/,https://www.californiapsychics.com/horoscope/leo-weekly-love-horoscope/,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,272,272,0,,,,,0,0,2,,98,24,0,12.24,0,0,0,0,0,0,,,,,,0.11,,https://www.californiapsychics.com/horoscope/leo-love-horoscope/,HTTP Redirect,,1.1,https://www.californiapsychics.com/horoscope/leo-weekly-love-horoscope/,2025-07-21 15:19:05
https://www.californiapsychics.com/horoscope/taurus-weekly-love-horoscope/,https://www.californiapsychics.com/horoscope/taurus-weekly-love-horoscope/,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,275,275,0,,,,,0,0,2,,98,24,0,12.24,0,0,0,0,0,0,,,,,,0.105,,https://www.californiapsychics.com/horoscope/taurus-love-horoscope/,HTTP Redirect,,1.1,https://www.californiapsychics.com/horoscope/taurus-weekly-love-horoscope/,2025-07-21 15:18:47
https://www.californiapsychics.com/horoscope/libra-weekly-love-horoscope/,https://www.californiapsychics.com/horoscope/libra-weekly-love-horoscope/,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,274,274,0,,,,,0,0,2,,98,24,0,12.24,0,0,0,0,0,0,,,,,,0.107,,https://www.californiapsychics.com/horoscope/libra-love-horoscope/,HTTP Redirect,,1.1,https://www.californiapsychics.com/horoscope/libra-weekly-love-horoscope/,2025-07-21 15:19:03
https://www.californiapsychics.com/horoscope/aquarius-weekly-love-horoscope/,https://www.californiapsychics.com/horoscope/aquarius-weekly-love-horoscope/,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,277,277,0,,,,,0,0,2,,98,24,0,12.24,0,0,0,0,0,0,,,,,,0.109,,https://www.californiapsychics.com/horoscope/aquarius-love-horoscope/,HTTP Redirect,,1.1,https://www.californiapsychics.com/horoscope/aquarius-weekly-love-horoscope/,2025-07-21 15:19:08
https://www.californiapsychics.com/horoscope/cancer-weekly-love-horoscope/,https://www.californiapsychics.com/horoscope/cancer-weekly-love-horoscope/,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,275,275,0,,,,,0,0,2,,98,24,0,12.24,0,0,0,0,0,0,,,,,,0.326,,https://www.californiapsychics.com/horoscope/cancer-love-horoscope/,HTTP Redirect,,1.1,https://www.californiapsychics.com/horoscope/cancer-weekly-love-horoscope/,2025-07-21 15:18:51
https://www.californiapsychics.com/horoscope/gemini-weekly-love-horoscope/,https://www.californiapsychics.com/horoscope/gemini-weekly-love-horoscope/,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,275,275,0,,,,,0,0,2,,98,24,0,12.24,0,0,0,0,0,0,,,,,,0.104,,https://www.californiapsychics.com/horoscope/gemini-love-horoscope/,HTTP Redirect,,1.1,https://www.californiapsychics.com/horoscope/gemini-weekly-love-horoscope/,2025-07-21 15:19:02
https://www.californiapsychics.com/horoscope/scorpio-weekly-love-horoscope/,https://www.californiapsychics.com/horoscope/scorpio-weekly-love-horoscope/,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,276,276,0,,,,,0,0,2,,98,24,0,12.24,0,0,0,0,0,0,,,,,,0.63,,https://www.californiapsychics.com/horoscope/scorpio-love-horoscope/,HTTP Redirect,,1.1,https://www.californiapsychics.com/horoscope/scorpio-weekly-love-horoscope/,2025-07-21 15:18:48
https://www.californiapsychics.com/horoscope/virgo-weekly-love-horoscope/,https://www.californiapsychics.com/horoscope/virgo-weekly-love-horoscope/,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,274,274,0,,,,,0,0,2,,98,24,0,12.24,0,0,0,0,0,0,,,,,,0.426,,https://www.californiapsychics.com/horoscope/virgo-love-horoscope/,HTTP Redirect,,1.1,https://www.californiapsychics.com/horoscope/virgo-weekly-love-horoscope/,2025-07-21 15:19:09
https://www.californiapsychics.com/horoscope/capricorn-weekly-love-horoscope/,https://www.californiapsychics.com/horoscope/capricorn-weekly-love-horoscope/,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,278,278,0,,,,,0,0,2,,98,24,0,12.24,0,0,0,0,0,0,,,,,,0.314,,https://www.californiapsychics.com/horoscope/capricorn-love-horoscope/,HTTP Redirect,,1.1,https://www.californiapsychics.com/horoscope/capricorn-weekly-love-horoscope/,2025-07-21 15:18:59
https://www.californiapsychics.com/horoscope/aries-weekly-love-horoscope/,https://www.californiapsychics.com/horoscope/aries-weekly-love-horoscope/,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,274,274,0,,,,,0,0,2,,98,24,0,12.24,0,0,0,0,0,0,,,,,,0.105,,https://www.californiapsychics.com/horoscope/aries-love-horoscope/,HTTP Redirect,,1.1,https://www.californiapsychics.com/horoscope/aries-weekly-love-horoscope/,2025-07-21 15:18:52
https://www.californiapsychics.com/horoscope/pisces-weekly-love-horoscope/,https://www.californiapsychics.com/horoscope/pisces-weekly-love-horoscope/,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,275,275,0,,,,,0,0,2,,98,24,0,12.24,0,0,0,0,0,0,,,,,,0.318,,https://www.californiapsychics.com/horoscope/pisces-love-horoscope/,HTTP Redirect,,1.1,https://www.californiapsychics.com/horoscope/pisces-weekly-love-horoscope/,2025-07-21 15:18:51
https://www.californiapsychics.com/horoscope/sagittarius-weekend-horoscope/,https://www.californiapsychics.com/horoscope/sagittarius-weekend-horoscope/,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,282,282,0,,,,,0,0,2,,98,24,0,12.24,0,0,0,0,0,0,,,,,,0.109,,https://www.californiapsychics.com/horoscope/sagittarius-weekly-horoscope/,HTTP Redirect,,1.1,https://www.californiapsychics.com/horoscope/sagittarius-weekend-horoscope/,2025-07-21 15:19:09
https://www.californiapsychics.com/horoscope/leo-weekend-horoscope/,https://www.californiapsychics.com/horoscope/leo-weekend-horoscope/,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,274,274,0,,,,,0,0,2,,98,24,0,12.24,0,0,0,0,0,0,,,,,,0.306,,https://www.californiapsychics.com/horoscope/leo-weekly-horoscope/,HTTP Redirect,,1.1,https://www.californiapsychics.com/horoscope/leo-weekend-horoscope/,2025-07-21 15:19:04
https://www.californiapsychics.com/horoscope/taurus-weekend-horoscope/,https://www.californiapsychics.com/horoscope/taurus-weekend-horoscope/,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,277,277,0,,,,,0,0,2,,98,24,0,12.24,0,0,0,0,0,0,,,,,,0.103,,https://www.californiapsychics.com/horoscope/taurus-weekly-horoscope/,HTTP Redirect,,1.1,https://www.californiapsychics.com/horoscope/taurus-weekend-horoscope/,2025-07-21 15:19:11
https://www.californiapsychics.com/horoscope/libra-weekend-horoscope/,https://www.californiapsychics.com/horoscope/libra-weekend-horoscope/,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,276,276,0,,,,,0,0,2,,98,24,0,12.24,0,0,0,0,0,0,,,,,,0.115,,https://www.californiapsychics.com/horoscope/libra-weekly-horoscope/,HTTP Redirect,,1.1,https://www.californiapsychics.com/horoscope/libra-weekend-horoscope/,2025-07-21 15:18:47
https://www.californiapsychics.com/horoscope/aquarius-weekend-horoscope/,https://www.californiapsychics.com/horoscope/aquarius-weekend-horoscope/,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,279,279,0,,,,,0,0,2,,98,24,0,12.24,0,0,0,0,0,0,,,,,,0.112,,https://www.californiapsychics.com/horoscope/aquarius-weekly-horoscope/,HTTP Redirect,,1.1,https://www.californiapsychics.com/horoscope/aquarius-weekend-horoscope/,2025-07-21 15:18:48
https://www.californiapsychics.com/horoscope/cancer-weekend-horoscope/,https://www.californiapsychics.com/horoscope/cancer-weekend-horoscope/,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,277,277,0,,,,,0,0,2,,98,24,0,12.24,0,0,0,0,0,0,,,,,,0.111,,https://www.californiapsychics.com/horoscope/cancer-weekly-horoscope/,HTTP Redirect,,1.1,https://www.californiapsychics.com/horoscope/cancer-weekend-horoscope/,2025-07-21 15:19:00
https://www.californiapsychics.com/horoscope/gemini-weekend-horoscope/,https://www.californiapsychics.com/horoscope/gemini-weekend-horoscope/,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,277,277,0,,,,,0,0,2,,98,24,0,12.24,0,0,0,0,0,0,,,,,,0.111,,https://www.californiapsychics.com/horoscope/gemini-weekly-horoscope/,HTTP Redirect,,1.1,https://www.californiapsychics.com/horoscope/gemini-weekend-horoscope/,2025-07-21 15:19:03
https://www.californiapsychics.com/horoscope/scorpio-weekend-horoscope/,https://www.californiapsychics.com/horoscope/scorpio-weekend-horoscope/,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,278,278,0,,,,,0,0,2,,98,24,0,12.24,0,0,0,0,0,0,,,,,,0.11,,https://www.californiapsychics.com/horoscope/scorpio-weekly-horoscope/,HTTP Redirect,,1.1,https://www.californiapsychics.com/horoscope/scorpio-weekend-horoscope/,2025-07-21 15:18:57
https://www.californiapsychics.com/horoscope/virgo-weekend-horoscope/,https://www.californiapsychics.com/horoscope/virgo-weekend-horoscope/,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,276,276,0,,,,,0,0,2,,98,24,0,12.24,0,0,0,0,0,0,,,,,,0.113,,https://www.californiapsychics.com/horoscope/virgo-weekly-horoscope/,HTTP Redirect,,1.1,https://www.californiapsychics.com/horoscope/virgo-weekend-horoscope/,2025-07-21 15:19:03
https://www.californiapsychics.com/horoscope/capricorn-weekend-horoscope/,https://www.californiapsychics.com/horoscope/capricorn-weekend-horoscope/,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,280,280,0,,,,,0,0,2,,98,24,0,12.24,0,0,0,0,0,0,,,,,,0.103,,https://www.californiapsychics.com/horoscope/capricorn-weekly-horoscope/,HTTP Redirect,,1.1,https://www.californiapsychics.com/horoscope/capricorn-weekend-horoscope/,2025-07-21 15:18:57
https://www.californiapsychics.com/horoscope/aries-weekend-horoscope/,https://www.californiapsychics.com/horoscope/aries-weekend-horoscope/,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,276,276,0,,,,,0,0,2,,98,24,0,12.24,0,0,0,0,0,0,,,,,,0.332,,https://www.californiapsychics.com/horoscope/aries-weekly-horoscope/,HTTP Redirect,,1.1,https://www.californiapsychics.com/horoscope/aries-weekend-horoscope/,2025-07-21 15:18:51
https://www.californiapsychics.com/horoscope/pisces-weekend-horoscope/,https://www.californiapsychics.com/horoscope/pisces-weekend-horoscope/,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,277,277,0,,,,,0,0,2,,98,24,0,12.24,0,0,0,0,0,0,,,,,,0.111,,https://www.californiapsychics.com/horoscope/pisces-weekly-horoscope/,HTTP Redirect,,1.1,https://www.californiapsychics.com/horoscope/pisces-weekend-horoscope/,2025-07-21 15:19:04
https://www.californiapsychics.com/horoscope/weekly-love-horoscope/,https://www.californiapsychics.com/horoscope/weekly-love-horoscope/,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,268,268,0,,,,,0,0,2,,0,0,0,0,0,0,0,0,0,0,,,,,,0.111,,https://www.californiapsychics.com/horoscope/love-horoscope/,HTTP Redirect,,1.1,https://www.californiapsychics.com/horoscope/weekly-love-horoscope/,2025-07-21 15:18:51
https://www.californiapsychics.com/horoscope/monthly-money-horoscope/,https://www.californiapsychics.com/horoscope/monthly-money-horoscope/,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,271,271,0,,,,,0,0,2,,0,0,0,0,0,0,0,0,0,0,,,,,,0.104,,https://www.californiapsychics.com/horoscope/monthly-horoscope/,HTTP Redirect,,1.1,https://www.californiapsychics.com/horoscope/monthly-money-horoscope/,2025-07-21 15:19:09
https://www.californiapsychics.com/horoscope/weekend-horoscope/,https://www.californiapsychics.com/horoscope/weekend-horoscope/,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,270,270,0,,,,,0,0,2,,0,0,0,0,0,0,0,0,0,0,,,,,,0.111,,https://www.californiapsychics.com/horoscope/weekly-horoscope/,HTTP Redirect,,1.1,https://www.californiapsychics.com/horoscope/weekend-horoscope/,2025-07-21 15:18:59